Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Grade_Category
ID01224,Female,20,Business,84.2,2.1,2.52,6.8,8,2.71,Average
ID01225,Male,18,Engineering,80.9,9.7,2.65,9.6,10,3.17,Good
ID01226,Female,24,Economics,91.5,0.8,3.01,7.0,10,3.27,Good
ID01227,Male,19,Mathematics,88.2,6.7,3.77,8.3,5,4.0,Excellent
ID01228,Male,20,Business,79.7,2.8,2.97,7.8,10,2.91,Average
ID01229,Female,21,Economics,78.4,2.1,2.8,6.8,5,2.78,Average
ID01230,Male,20,Engineering,68.3,1.5,2.22,8.7,9,2.0,Poor
ID01231,Female,22,Psychology,99.8,4.4,3.86,7.6,7,4.0,Excellent
ID01232,Male,20,Business,91.9,6.2,3.38,8.3,8,3.93,Excellent
ID01233,Male,22,Business,98.8,5.9,3.5,5.6,8,4.0,Excellent
ID01234,Male,19,Psychology,80.3,3.1,3.58,7.8,7,3.7,Excellent
ID01235,Female,20,Business,75.1,3.5,3.02,8.2,15,2.96,Average
ID01236,Male,19,Engineering,68.8,2.1,3.14,5.4,12,3.08,Good
ID01237,Female,19,Business,90.4,2.3,3.84,6.9,11,4.0,Excellent
ID01238,Male,24,Engineering,69.4,8.0,3.19,4.4,9,3.28,Good
ID01239,Female,18,Psychology,100.0,1.1,3.39,4.6,5,3.62,Excellent
ID01240,Male,19,Computer Science,65.4,1.0,3.54,6.9,10,3.49,Good
ID01241,Female,19,Psychology,89.1,2.6,3.42,9.7,7,3.5,Excellent
ID01242,Female,24,Engineering,100.0,9.6,3.04,9.8,2,3.61,Excellent
ID01243,Female,24,Mathematics,94.0,4.1,3.08,6.5,11,3.34,Good
ID01244,Female,20,Psychology,87.6,13.7,3.49,5.6,8,4.0,Excellent
ID01245,Female,24,Mathematics,70.5,3.3,3.49,8.4,4,3.51,Excellent
ID01246,Female,20,Mathematics,64.3,6.0,3.68,4.0,11,3.65,Excellent
ID01247,Male,21,Engineering,96.6,7.4,3.38,6.4,10,3.81,Excellent
ID01248,Male,24,Engineering,100.0,12.3,3.4,5.9,7,4.0,Excellent
ID01249,Female,18,Computer Science,78.4,2.7,2.88,6.9,11,2.87,Average
ID01250,Female,19,Economics,67.9,4.0,2.81,9.1,4,2.62,Average
ID01251,Female,18,Business,48.1,3.6,3.49,4.0,7,3.14,Good
ID01252,Male,22,Psychology,70.3,6.3,2.81,7.5,12,3.04,Good
ID01253,Male,24,Engineering,83.3,9.1,3.09,7.5,5,3.69,Excellent
ID01254,Male,19,Psychology,100.0,9.0,3.79,6.9,8,4.0,Excellent
ID01255,Female,18,Economics,95.1,2.7,3.71,7.4,10,3.94,Excellent
ID01256,Male,24,Economics,89.6,2.3,3.25,7.8,8,3.67,Excellent
ID01257,Male,24,Mathematics,79.0,5.9,2.95,7.2,4,2.99,Average
ID01258,Male,21,Business,76.3,1.9,3.04,4.0,3,2.8,Average
ID01259,Male,21,Computer Science,100.0,6.4,3.53,5.7,8,4.0,Excellent
ID01260,Female,19,Psychology,88.0,4.0,3.08,9.4,13,3.15,Good
ID01261,Male,22,Business,53.5,8.2,2.82,5.2,10,2.87,Average
ID01262,Female,21,Computer Science,74.9,7.5,3.71,7.1,12,3.99,Excellent
ID01263,Male,21,Psychology,72.1,4.4,3.19,5.9,2,3.28,Good
ID01264,Male,22,Business,76.8,1.8,2.81,7.9,8,2.78,Average
ID01265,Male,18,Engineering,93.4,1.9,3.34,6.7,6,3.7,Excellent
ID01266,Male,21,Psychology,83.4,4.2,3.59,8.0,6,3.92,Excellent
ID01267,Male,20,Business,83.8,5.3,2.6,7.6,6,3.05,Good
ID01268,Male,23,Economics,100.0,3.3,3.0,6.4,9,3.38,Good
ID01269,Female,23,Computer Science,74.6,2.2,2.98,4.0,6,3.0,Good
ID01270,Male,21,Business,100.0,3.4,3.33,5.7,5,3.36,Good
ID01271,Female,18,Engineering,74.9,8.3,3.42,5.2,7,3.43,Good
ID01272,Female,24,Psychology,86.3,3.4,2.82,5.2,8,3.12,Good
ID01273,Female,18,Psychology,80.8,2.7,2.35,7.8,10,2.57,Average
ID01274,Male,19,Psychology,86.9,1.8,3.62,10.0,5,3.83,Excellent
ID01275,Male,20,Engineering,91.7,3.9,2.54,4.0,6,2.68,Average
ID01276,Male,18,Computer Science,91.5,7.5,3.24,4.7,9,3.72,Excellent
ID01277,Male,22,Psychology,73.7,7.8,3.03,7.3,9,3.26,Good
ID01278,Female,20,Computer Science,68.2,2.4,3.18,6.6,5,3.0,Good
ID01279,Male,23,Business,100.0,4.4,3.93,7.7,8,4.0,Excellent
ID01280,Male,20,Economics,77.7,2.5,4.0,6.9,12,4.0,Excellent
ID01281,Female,22,Economics,95.5,3.2,2.28,9.0,5,2.6,Average
ID01282,Female,21,Computer Science,60.9,3.8,3.59,7.9,8,3.71,Excellent
ID01283,Female,22,Computer Science,80.8,2.9,3.02,8.3,11,3.02,Good
ID01284,Male,22,Economics,83.1,0.3,3.62,8.5,7,3.69,Excellent
ID01285,Male,21,Psychology,92.1,9.7,3.58,5.2,7,4.0,Excellent
ID01286,Male,21,Mathematics,44.2,2.7,3.8,7.9,6,3.37,Good
ID01287,Male,21,Mathematics,87.5,2.6,3.24,8.0,11,3.57,Excellent
ID01288,Male,21,Engineering,67.8,2.4,2.66,6.5,9,2.8,Average
ID01289,Male,21,Economics,89.9,1.4,3.56,6.5,6,3.88,Excellent
ID01290,Male,22,Economics,69.5,9.9,3.16,6.5,10,3.52,Excellent
ID01291,Male,19,Engineering,72.2,4.0,2.98,5.7,7,2.85,Average
ID01292,Male,19,Mathematics,80.9,5.4,2.86,4.9,8,3.23,Good
ID01293,Female,18,Business,69.2,5.0,3.6,10.0,9,3.69,Excellent
ID01294,Female,19,Psychology,77.9,2.9,3.9,8.6,10,3.85,Excellent
ID01295,Female,23,Psychology,67.1,4.0,2.5,7.0,8,2.65,Average
ID01296,Male,19,Business,57.5,6.1,3.41,4.8,10,3.08,Good
ID01297,Male,22,Business,100.0,1.5,2.91,7.8,11,3.14,Good
ID01298,Male,21,Mathematics,65.6,3.2,2.37,6.5,8,2.4,Poor
ID01299,Female,21,Engineering,82.3,3.5,3.17,6.8,7,3.33,Good
ID01300,Female,24,Business,96.3,2.8,2.68,10.0,9,2.74,Average
ID01301,Male,24,Engineering,75.8,2.8,2.31,9.8,7,2.12,Poor
ID01302,Female,24,Computer Science,72.6,4.5,2.71,4.0,8,2.5,Average
ID01303,Male,22,Psychology,88.4,8.5,2.59,7.5,7,3.06,Good
ID01304,Male,23,Mathematics,100.0,5.2,2.78,7.2,10,3.2,Good
ID01305,Female,19,Psychology,67.5,2.3,2.44,7.5,7,2.42,Poor
ID01306,Female,22,Mathematics,82.7,14.0,2.9,6.2,9,3.65,Excellent
ID01307,Female,18,Computer Science,59.0,8.6,2.74,7.0,7,2.9,Average
ID01308,Female,21,Psychology,79.1,3.0,3.29,5.4,6,3.18,Good
ID01309,Male,24,Computer Science,85.5,8.6,3.4,8.6,3,3.93,Excellent
ID01310,Female,20,Mathematics,72.2,4.5,3.23,8.5,8,3.02,Good
ID01311,Male,18,Business,78.1,1.8,2.98,9.5,7,2.78,Average
ID01312,Female,24,Psychology,63.9,8.0,2.97,5.8,12,3.14,Good
ID01313,Male,23,Computer Science,86.2,2.3,2.68,7.4,9,2.87,Average
ID01314,Female,18,Economics,100.0,5.4,2.69,10.0,7,2.88,Average
ID01315,Male,22,Psychology,68.5,4.4,3.45,6.0,13,3.4,Good
ID01316,Female,19,Psychology,75.7,5.6,2.22,5.5,6,2.24,Poor
ID01317,Male,21,Psychology,92.5,10.3,3.06,7.5,7,3.55,Excellent
ID01318,Female,23,Engineering,100.0,3.9,2.94,8.7,6,3.08,Good
ID01319,Male,23,Computer Science,62.6,1.8,3.4,6.0,3,3.43,Good
ID01320,Male,20,Computer Science,82.5,2.6,2.39,9.9,9,2.46,Poor
ID01321,Male,18,Psychology,89.2,1.7,3.11,5.6,7,3.09,Good
ID01322,Male,20,Business,83.5,1.3,3.27,8.0,7,3.32,Good
ID01323,Female,19,Psychology,47.8,7.5,2.15,6.0,7,2.27,Poor
ID01324,Male,24,Engineering,92.5,4.3,2.56,6.3,9,2.76,Average
ID01325,Female,19,Mathematics,100.0,3.7,3.05,8.2,4,3.26,Good
ID01326,Male,24,Engineering,86.7,3.0,3.36,6.7,12,3.66,Excellent
ID01327,Male,20,Business,69.5,6.5,3.19,4.7,11,3.45,Good
ID01328,Female,21,Psychology,77.3,9.2,3.38,5.8,9,3.75,Excellent
ID01329,Female,19,Computer Science,100.0,2.3,2.56,8.1,6,2.62,Average
ID01330,Male,20,Economics,98.6,5.2,2.31,7.6,3,2.55,Average
ID01331,Female,18,Psychology,94.6,7.2,3.14,8.1,10,3.53,Excellent
ID01332,Female,20,Business,90.3,4.6,2.49,6.1,9,2.71,Average
ID01333,Male,20,Computer Science,75.1,6.2,2.67,5.4,3,2.88,Average
ID01334,Female,22,Engineering,82.0,1.8,3.57,5.8,4,3.79,Excellent
ID01335,Female,19,Mathematics,83.8,9.3,3.19,5.9,4,3.88,Excellent
ID01336,Female,21,Mathematics,93.2,6.5,2.82,6.9,11,3.32,Good
ID01337,Male,21,Psychology,100.0,5.6,2.75,5.2,9,3.03,Good
ID01338,Female,22,Engineering,100.0,6.9,3.41,8.6,4,3.81,Excellent
ID01339,Male,24,Economics,63.7,3.3,3.21,7.8,14,3.09,Good
ID01340,Male,23,Economics,88.4,2.0,2.49,5.7,7,2.63,Average
ID01341,Male,24,Business,96.1,1.7,2.13,6.7,11,2.56,Average
ID01342,Male,21,Mathematics,94.3,1.5,4.0,5.7,7,4.0,Excellent
ID01343,Female,20,Engineering,75.6,5.2,2.49,6.8,7,2.42,Poor
ID01344,Female,22,Psychology,100.0,3.1,3.36,5.7,15,3.66,Excellent
ID01345,Female,18,Computer Science,65.8,9.0,3.86,10.0,7,3.9,Excellent
ID01346,Male,19,Psychology,68.8,8.0,3.17,4.6,7,3.28,Good
ID01347,Male,19,Psychology,88.5,6.5,2.8,5.1,10,3.29,Good
ID01348,Male,19,Engineering,100.0,5.7,2.39,6.6,8,2.68,Average
ID01349,Female,20,Mathematics,72.5,2.6,2.38,7.1,6,2.28,Poor
ID01350,Male,18,Engineering,81.0,2.9,3.29,7.2,5,3.46,Good
ID01351,Female,22,Computer Science,100.0,2.5,3.83,8.4,10,4.0,Excellent
ID01352,Female,22,Engineering,84.7,2.0,2.9,7.7,9,3.01,Good
ID01353,Male,19,Business,80.0,3.7,2.82,5.6,8,3.07,Good
ID01354,Female,18,Psychology,93.5,7.1,3.45,8.6,12,3.77,Excellent
ID01355,Male,18,Mathematics,89.1,3.6,2.76,7.9,10,3.09,Good
ID01356,Female,18,Economics,100.0,2.5,3.24,9.1,7,3.28,Good
ID01357,Female,21,Computer Science,100.0,3.6,3.12,7.1,8,3.55,Excellent
ID01358,Male,21,Economics,89.6,4.4,2.9,8.6,6,3.23,Good
ID01359,Male,19,Psychology,89.4,2.9,3.09,4.0,7,3.1,Good
ID01360,Female,18,Engineering,88.2,3.8,3.98,6.3,7,4.0,Excellent
ID01361,Female,23,Economics,92.3,14.0,3.4,5.6,6,4.0,Excellent
ID01362,Male,18,Business,85.8,1.5,3.65,8.1,4,3.69,Excellent
ID01363,Female,22,Engineering,85.0,0.8,2.64,5.9,3,2.65,Average
ID01364,Female,22,Psychology,100.0,4.2,3.65,8.5,5,3.91,Excellent
ID01365,Female,19,Economics,100.0,5.1,3.42,8.2,7,3.77,Excellent
ID01366,Male,23,Computer Science,62.4,3.6,2.35,6.1,15,2.3,Poor
ID01367,Female,18,Economics,85.2,2.1,3.37,7.4,9,3.74,Excellent
ID01368,Female,24,Economics,74.7,8.9,2.84,6.7,8,2.97,Average
ID01369,Male,23,Mathematics,80.3,4.1,2.33,7.2,6,2.64,Average
ID01370,Male,19,Economics,91.0,4.4,3.16,8.1,10,3.45,Good
ID01371,Female,22,Psychology,95.0,6.4,3.37,6.5,10,3.96,Excellent
ID01372,Male,24,Computer Science,83.3,3.6,3.18,4.5,8,3.56,Excellent
ID01373,Female,22,Psychology,56.3,3.4,3.05,7.9,6,2.67,Average
ID01374,Male,21,Business,70.5,8.9,2.93,8.6,5,3.02,Good
ID01375,Male,19,Engineering,98.4,1.2,4.0,4.5,12,4.0,Excellent
ID01376,Female,19,Economics,43.9,4.9,2.51,6.9,6,2.28,Poor
ID01377,Male,18,Mathematics,100.0,4.6,3.54,5.6,9,3.96,Excellent
ID01378,Male,18,Computer Science,92.8,3.1,3.11,8.7,4,3.12,Good
ID01379,Male,21,Mathematics,100.0,3.6,2.67,8.8,10,2.97,Average
ID01380,Female,24,Mathematics,82.0,8.5,3.08,5.8,6,3.44,Good
ID01381,Male,20,Mathematics,54.1,2.3,2.4,5.0,7,2.12,Poor
ID01382,Male,23,Economics,91.5,6.2,2.8,7.4,9,3.19,Good
ID01383,Female,20,Computer Science,100.0,4.0,3.08,5.3,1,3.35,Good
ID01384,Male,20,Computer Science,98.9,5.8,2.32,8.3,4,2.59,Average
ID01385,Female,19,Mathematics,75.1,5.1,3.35,6.8,10,3.43,Good
ID01386,Male,23,Engineering,86.3,0.8,2.62,9.4,9,2.72,Average
ID01387,Female,19,Economics,77.0,2.3,2.37,9.5,14,2.33,Poor
ID01388,Male,23,Economics,72.7,2.5,2.56,9.3,7,2.28,Poor
ID01389,Female,22,Psychology,99.3,2.1,4.0,7.6,15,4.0,Excellent
ID01390,Male,19,Economics,67.0,2.8,2.11,5.6,4,2.06,Poor
ID01391,Male,19,Mathematics,71.6,4.4,3.32,4.8,10,3.33,Good
ID01392,Male,19,Business,68.4,6.8,2.72,7.9,11,3.02,Good
ID01393,Male,24,Mathematics,62.6,1.7,2.92,8.0,12,3.01,Good
ID01394,Male,21,Computer Science,87.2,4.1,3.4,7.4,16,3.29,Good
ID01395,Male,19,Economics,100.0,4.8,3.38,5.0,6,3.76,Excellent
ID01396,Female,18,Economics,82.2,7.5,2.76,5.8,9,3.1,Good
ID01397,Male,18,Psychology,62.4,9.5,2.42,7.1,8,2.74,Average
ID01398,Male,23,Business,97.6,3.5,3.41,6.1,15,3.79,Excellent
ID01399,Female,22,Economics,100.0,2.1,3.38,5.8,6,3.4,Good
ID01400,Female,21,Psychology,75.3,4.9,2.96,5.6,10,2.89,Average
ID01401,Male,24,Psychology,77.8,2.2,3.32,6.8,5,3.47,Good
ID01402,Male,23,Business,92.7,4.7,2.88,6.7,8,3.12,Good
ID01403,Male,18,Mathematics,100.0,2.5,2.69,5.8,8,2.7,Average
ID01404,Female,21,Mathematics,77.2,5.4,3.1,7.0,12,3.35,Good
ID01405,Female,21,Mathematics,65.0,2.6,3.36,7.4,15,3.31,Good
ID01406,Male,22,Engineering,94.5,9.0,3.25,7.5,5,3.92,Excellent
ID01407,Female,21,Mathematics,97.0,4.0,3.35,5.6,6,3.52,Excellent
ID01408,Female,19,Business,85.1,1.3,2.72,6.5,8,2.81,Average
ID01409,Female,21,Engineering,76.6,6.9,3.89,7.0,6,3.97,Excellent
ID01410,Female,22,Mathematics,99.9,3.6,2.93,7.2,6,3.14,Good
ID01411,Male,23,Engineering,92.9,5.6,3.04,5.0,6,3.27,Good
ID01412,Male,22,Business,73.5,6.9,2.44,6.5,15,2.52,Average
ID01413,Male,24,Mathematics,85.7,4.2,3.0,7.9,5,3.49,Good
ID01414,Male,22,Computer Science,64.7,1.6,3.37,6.1,1,3.31,Good
ID01415,Male,18,Economics,95.3,4.4,3.48,7.5,10,3.77,Excellent
ID01416,Female,19,Business,81.1,8.3,3.88,7.0,7,4.0,Excellent
ID01417,Male,18,Psychology,78.5,3.8,3.36,6.3,7,3.58,Excellent
ID01418,Male,23,Psychology,84.5,5.1,3.24,8.9,8,3.42,Good
ID01419,Male,20,Business,85.6,2.3,2.88,6.5,9,3.3,Good
ID01420,Female,23,Psychology,98.4,1.4,2.77,6.7,7,3.08,Good
ID01421,Male,19,Business,93.9,3.6,3.59,6.3,12,3.97,Excellent
ID01422,Male,21,Computer Science,82.7,4.1,3.58,9.2,11,3.88,Excellent
ID01423,Male,22,Business,96.5,7.4,2.56,9.1,8,2.95,Average
ID01424,Male,20,Mathematics,91.0,4.2,3.46,8.7,7,3.7,Excellent
ID01425,Female,19,Mathematics,78.6,7.1,3.43,8.3,7,3.65,Excellent
ID01426,Female,18,Engineering,83.1,3.0,2.54,5.7,8,2.86,Average
ID01427,Male,22,Psychology,82.8,1.5,3.37,6.3,9,3.62,Excellent
ID01428,Female,23,Economics,92.6,5.3,2.58,5.8,12,3.0,Good
ID01429,Female,18,Psychology,79.5,8.8,1.89,8.5,5,2.2,Poor
ID01430,Female,19,Business,79.1,2.8,3.02,10.0,7,2.84,Average
ID01431,Male,19,Economics,100.0,5.7,3.23,8.0,6,3.71,Excellent
ID01432,Male,23,Economics,99.1,5.9,3.04,9.5,6,3.36,Good
ID01433,Male,20,Psychology,73.6,1.4,4.0,7.7,2,3.76,Excellent
ID01434,Female,23,Economics,93.6,3.5,3.29,7.5,6,3.67,Excellent
ID01435,Male,21,Economics,86.8,6.0,3.17,6.1,7,3.65,Excellent
ID01436,Male,18,Mathematics,90.9,4.9,3.31,7.9,4,3.55,Excellent
ID01437,Male,20,Computer Science,87.1,6.0,2.88,8.4,2,3.06,Good
ID01438,Female,22,Business,100.0,5.5,3.56,8.6,4,3.78,Excellent
ID01439,Male,24,Psychology,90.2,3.8,3.28,7.2,5,3.75,Excellent
ID01440,Female,21,Mathematics,84.1,4.1,3.26,7.3,2,3.44,Good
ID01441,Female,20,Engineering,100.0,7.3,2.79,6.9,9,3.29,Good
ID01442,Male,24,Economics,88.5,4.4,2.32,6.2,10,2.56,Average
ID01443,Female,24,Economics,86.8,2.5,2.85,8.3,6,2.93,Average
ID01444,Male,18,Psychology,89.7,3.6,3.24,4.2,9,3.58,Excellent
ID01445,Female,19,Computer Science,83.6,5.1,2.88,4.5,10,3.33,Good
ID01446,Male,22,Computer Science,85.1,7.0,3.25,6.2,7,3.78,Excellent
ID01447,Female,23,Psychology,76.2,1.4,2.98,5.1,7,2.95,Average
ID01448,Female,18,Psychology,73.7,3.4,3.32,8.6,8,3.38,Good
ID01449,Female,21,Mathematics,70.0,6.7,2.61,6.3,5,2.68,Average
ID01450,Female,24,Psychology,64.1,2.3,3.2,8.3,6,3.12,Good
ID01451,Male,21,Engineering,71.8,2.3,2.78,9.0,5,2.76,Average
ID01452,Female,24,Mathematics,82.4,4.0,2.33,7.1,7,2.7,Average
ID01453,Female,19,Economics,86.5,1.3,3.02,7.5,10,3.36,Good
ID01454,Female,19,Economics,80.9,10.2,3.87,8.8,6,4.0,Excellent
ID01455,Male,22,Economics,49.7,5.1,2.37,8.5,7,1.99,Poor
ID01456,Female,23,Economics,100.0,5.7,3.16,4.0,8,3.57,Excellent
ID01457,Female,22,Business,100.0,7.6,3.5,6.4,7,4.0,Excellent
ID01458,Female,19,Engineering,91.7,13.4,4.0,7.8,5,4.0,Excellent
ID01459,Male,19,Mathematics,100.0,3.8,2.85,7.3,8,3.03,Good
ID01460,Female,21,Mathematics,70.3,1.4,2.78,5.5,8,2.45,Poor
ID01461,Male,19,Economics,100.0,4.8,2.52,4.4,9,2.94,Average
ID01462,Female,20,Computer Science,70.5,2.4,3.67,7.9,6,3.61,Excellent
ID01463,Male,24,Mathematics,88.6,1.8,2.67,5.7,2,2.7,Average
ID01464,Female,18,Engineering,65.9,2.9,2.91,6.8,8,2.74,Average
ID01465,Female,19,Psychology,85.2,3.8,2.18,7.2,3,2.43,Poor
ID01466,Male,22,Engineering,90.8,7.7,3.54,6.8,8,3.99,Excellent
ID01467,Female,23,Economics,82.7,10.3,3.68,5.6,7,4.0,Excellent
ID01468,Male,24,Economics,95.7,2.0,3.52,6.9,7,3.9,Excellent
ID01469,Female,24,Business,86.5,3.1,2.3,6.2,12,2.44,Poor
ID01470,Female,23,Mathematics,77.2,5.6,3.4,9.5,5,3.53,Excellent
ID01471,Female,23,Mathematics,76.5,6.0,2.26,7.3,5,2.44,Poor
ID01472,Female,24,Mathematics,97.2,2.2,3.13,10.0,6,3.18,Good
ID01473,Female,20,Economics,75.2,6.7,3.2,5.0,17,3.08,Good
ID01474,Male,22,Mathematics,98.7,2.5,3.26,6.5,9,3.35,Good
ID01475,Male,20,Computer Science,100.0,2.1,3.37,6.5,6,3.72,Excellent
ID01476,Female,19,Computer Science,60.0,5.5,3.1,5.8,8,3.28,Good
ID01477,Female,18,Psychology,100.0,7.8,2.12,6.5,11,2.81,Average
ID01478,Female,23,Mathematics,100.0,4.8,3.37,6.3,4,3.87,Excellent
ID01479,Female,22,Business,88.8,4.3,3.15,5.5,7,3.59,Excellent
ID01480,Male,23,Psychology,94.0,3.8,2.65,9.7,10,2.97,Average
ID01481,Female,20,Economics,100.0,4.2,2.32,6.9,12,2.75,Average
ID01482,Male,21,Mathematics,80.9,3.5,3.87,8.4,7,3.91,Excellent
ID01483,Male,19,Computer Science,87.7,5.5,3.72,8.5,6,3.91,Excellent
ID01484,Male,18,Business,65.3,4.2,3.45,9.1,10,3.52,Excellent
ID01485,Male,19,Psychology,87.1,12.9,2.76,5.5,4,3.65,Excellent
ID01486,Male,21,Business,92.5,4.9,1.84,8.9,7,2.22,Poor
ID01487,Male,18,Mathematics,92.7,3.5,3.48,6.9,10,3.84,Excellent
ID01488,Female,21,Engineering,100.0,2.0,3.28,10.0,5,3.3,Good
ID01489,Male,19,Business,73.4,2.2,2.91,7.8,10,3.05,Good
ID01490,Male,20,Business,77.0,5.0,3.66,5.3,4,3.72,Excellent
ID01491,Male,24,Economics,100.0,2.8,3.52,8.9,7,3.71,Excellent
ID01492,Male,19,Computer Science,82.7,4.5,3.19,8.7,10,3.61,Excellent
ID01493,Male,19,Mathematics,88.0,8.0,3.12,5.1,12,3.75,Excellent
ID01494,Male,19,Business,84.0,1.8,3.13,8.1,13,3.22,Good
ID01495,Female,22,Mathematics,72.7,3.6,3.44,9.4,6,3.38,Good
ID01496,Female,21,Computer Science,100.0,0.6,2.67,7.7,8,2.7,Average
ID01497,Female,21,Economics,77.1,1.4,3.31,5.5,8,3.31,Good
ID01498,Male,23,Mathematics,68.1,4.6,2.64,8.5,11,2.47,Poor
ID01499,Male,21,Computer Science,78.2,1.5,3.77,8.0,9,3.87,Excellent
ID01500,Female,23,Computer Science,55.0,1.7,3.37,6.7,13,2.88,Average
ID01501,Male,22,Psychology,75.2,9.7,2.76,6.3,9,3.26,Good
ID01502,Male,20,Economics,70.5,2.7,3.14,8.0,6,3.11,Good
ID01503,Male,23,Economics,94.3,2.1,2.67,5.6,11,2.86,Average
ID01504,Male,19,Mathematics,74.9,8.0,3.85,7.3,10,3.91,Excellent
ID01505,Male,20,Engineering,98.3,2.1,3.91,8.8,3,4.0,Excellent
ID01506,Male,24,Psychology,100.0,4.9,3.45,9.3,12,3.74,Excellent
ID01507,Female,22,Economics,96.7,5.0,3.88,6.2,9,4.0,Excellent
ID01508,Male,21,Computer Science,81.8,6.5,3.18,4.6,9,3.62,Excellent
ID01509,Female,23,Economics,87.1,1.9,3.48,5.9,4,3.76,Excellent
ID01510,Female,19,Engineering,62.1,2.3,3.71,8.2,11,3.38,Good
ID01511,Female,18,Business,83.0,2.7,3.1,5.9,9,3.28,Good
ID01512,Female,24,Business,72.1,2.4,3.14,8.6,10,2.82,Average
ID01513,Female,18,Economics,95.4,6.3,3.57,5.9,8,4.0,Excellent
ID01514,Male,20,Economics,100.0,5.0,3.42,6.2,11,3.68,Excellent
ID01515,Male,21,Psychology,92.5,5.4,2.72,6.7,6,2.96,Average
ID01516,Male,18,Economics,55.1,1.3,2.01,8.4,8,1.67,Poor
ID01517,Female,20,Engineering,79.6,4.5,3.01,4.6,6,2.96,Average
ID01518,Female,22,Economics,86.8,8.7,2.05,7.4,9,2.47,Poor
ID01519,Male,20,Mathematics,86.3,12.0,2.6,7.4,7,3.41,Good
ID01520,Female,24,Engineering,74.0,3.0,2.66,5.5,6,2.64,Average
ID01521,Male,20,Psychology,88.7,6.6,2.82,7.5,5,3.33,Good
ID01522,Female,24,Mathematics,66.4,2.4,3.51,6.7,6,3.41,Good
ID01523,Male,20,Mathematics,70.8,1.4,3.62,5.3,4,3.41,Good
ID01524,Male,19,Business,94.7,1.5,3.35,6.9,7,3.76,Excellent
ID01525,Male,20,Engineering,69.8,8.1,3.42,5.4,11,3.59,Excellent
ID01526,Male,23,Mathematics,93.1,3.1,3.43,6.0,6,3.69,Excellent
ID01527,Male,20,Psychology,64.5,2.7,1.85,8.3,6,1.82,Poor
ID01528,Male,19,Business,100.0,6.1,3.11,6.5,12,3.4,Good
ID01529,Female,19,Mathematics,73.4,1.7,2.2,8.3,3,1.95,Poor
ID01530,Male,22,Engineering,81.6,5.3,3.35,6.8,8,3.66,Excellent
ID01531,Male,24,Business,90.0,3.5,2.05,5.6,8,2.35,Poor
ID01532,Female,21,Engineering,76.5,11.3,3.01,7.7,7,3.47,Good
ID01533,Female,18,Engineering,87.2,3.1,3.37,7.8,7,3.78,Excellent
ID01534,Male,18,Engineering,93.6,3.7,2.54,5.2,7,2.75,Average
ID01535,Male,20,Business,99.4,1.4,3.58,8.7,13,3.57,Excellent
ID01536,Male,22,Mathematics,96.9,12.3,3.35,9.3,11,3.89,Excellent
ID01537,Male,20,Economics,82.4,3.2,3.29,7.9,11,3.76,Excellent
ID01538,Female,18,Computer Science,82.8,9.9,3.45,7.1,4,3.92,Excellent
ID01539,Male,24,Mathematics,100.0,1.1,2.92,10.0,7,3.06,Good
ID01540,Male,24,Business,99.2,4.7,3.18,7.8,9,3.46,Good
ID01541,Female,24,Computer Science,71.2,11.6,3.11,7.3,10,3.43,Good
ID01542,Male,19,Computer Science,86.5,2.7,3.09,9.5,5,3.11,Good
ID01543,Female,21,Computer Science,80.0,4.5,2.76,9.4,10,3.23,Good
ID01544,Male,22,Economics,83.0,8.2,2.48,4.8,10,2.76,Average
ID01545,Female,19,Psychology,66.6,3.2,2.93,6.2,11,2.8,Average
ID01546,Male,21,Business,78.8,1.4,2.9,7.9,10,2.77,Average
ID01547,Female,22,Economics,100.0,2.9,2.73,8.8,3,2.91,Average
ID01548,Female,22,Economics,93.7,4.8,3.53,5.3,4,4.0,Excellent
ID01549,Male,18,Psychology,47.6,4.7,2.51,8.4,1,2.09,Poor
ID01550,Female,19,Computer Science,100.0,5.9,3.01,6.4,8,3.54,Excellent
ID01551,Female,22,Psychology,100.0,2.3,3.68,8.1,17,3.61,Excellent
ID01552,Female,23,Psychology,79.6,11.1,3.55,6.1,5,3.96,Excellent
ID01553,Female,24,Economics,95.8,2.3,3.71,4.0,7,3.78,Excellent
ID01554,Female,22,Business,72.1,4.2,2.8,4.3,6,2.62,Average
ID01555,Male,21,Engineering,77.9,4.9,3.49,5.3,8,3.36,Good
ID01556,Male,18,Psychology,100.0,4.6,2.57,6.1,9,2.89,Average
ID01557,Female,20,Psychology,80.9,1.9,2.96,7.0,7,3.06,Good
ID01558,Male,24,Computer Science,57.0,8.3,3.01,6.2,8,3.17,Good
ID01559,Female,18,Computer Science,84.1,2.8,2.81,6.9,10,3.08,Good
ID01560,Female,20,Economics,83.8,5.1,2.92,6.3,7,3.34,Good
ID01561,Male,19,Computer Science,100.0,4.5,2.85,7.0,12,3.27,Good
ID01562,Male,19,Mathematics,85.2,4.5,2.61,8.4,9,2.76,Average
ID01563,Female,22,Psychology,78.7,1.3,3.53,7.0,8,3.44,Good
ID01564,Male,23,Computer Science,100.0,2.7,3.01,7.8,9,3.12,Good
ID01565,Female,19,Business,86.8,5.1,3.2,8.1,4,3.69,Excellent
